index,discriptions,mapped_rating
6029, mở sách ra chỉ tràn về thất vọng thôi ạ  tưởng nội dung sách sẽ là những tâm sự của các thành viên khi đối mặt những khó khăn từ khi là thực tập sinh cho đến khi đạt được thành công như ngày hôm nay và những cảm nhận khi vượt qua những góc khuất mà fan chưa từng biết hoặc những câu chuyện gì tương tự thế    nào ngờ chỉ là một quyển toàn câu hỏi rồi cho đáp án  lần đầu tiên trong đời mình thất tiếc tiền khi mà mua sách  thất vọng😟😟 ,1
6030,  đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh nhưng mình đặt đỏ lại giao màu hồng    giông y hình và chât liệu dày dặn  ưng với giá k  ủng hộ sh  ,0
6031,  đóng gói sản phẩm rất đẹp và chắc chắn nhưng giao hàng hơi muộn đợi chờ mòn mỏi      ,0
6032, tôi cần số đt để gọi để trả hàng vì sp bị lỗi mà gọi lên tổng đài cứ bận bận từ ngày này qua ngày khác ,1
6033, bông mềm hơn nhưng cũng mỏng hơn đợt trước dùng ,0
6034,  đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời tuy có sai màu mấy mẫu nhưng chất lượng ok shop tư vấn nhiệt tình và tận tâm  shop phục vụ rất tốt  ,0
6035, chất lượng sản phẩm tuyệt vời shop phuc vu ok  ,0
6036, shop phục vụ rất kém  giao hàng thiếu hỏi lại được trả lời   giao đủ    shop giao đủ hay không kiểm kho lại là biết có dư hay không người mua lầm chứ người bán không bao giờ lầm làm ăn không uy tín   ,1
6037, từ khi thay đổi hãng vận chuyển thời gian giao hàng quá lâu hãng giao hàng nhanh hơn ninja gì đó  ,1
6038, mùi thơm dã man c vi ạ ,0
6039,  chất lượng sản phẩm tuyệt vời nhưng nhỏ wa  không mặc được đổi cho mình nhé mình lất size xl ,0
6040,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền cơm nấu h rôi vẫn nóng như vưa mơi nâu  ,0
6041, serum dùng rất thích thẩm thấu rất nhanh  dùng hết  hộp thấy da căng bóng mịn màng và trắng hơn  làm biến mất mụn nhanh chóng  tớ rất thích lỗ chân lông thu nhỏ  nhưng tàn nhang và nếp nhăn thì  không giảm rõ rệt lắm chưa đều màu da  cho thêm  sao nữa  t cực kỳ thích serum tự tin để mặt mộc hơn   ,0
6042,  đóng gói sản phẩm rất đẹp và chắc chắn cơm cháy k bị vỡ mình rất hài lòng ,0
6043, sao mới mua về xài được hơn  tháng mà hư là sao  chất lượng được có  tháng ak ,1
6044, sản phẩm không đúng thực tế  bảo được đổi trả lại hàng  gọi điện không nghe máy  không trả lời  bán hàng không có tâm  phục vụ quá kém  ,1
6045, hài lòng với sản phẩm   ,0
6046, nấu chè ăn rất ngon    ,0
6048, quạt đẹp  mua đồ shop rất hài lòng    ,0
6049,  chất lượng sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền thời gian giao hàng rất chậmđặt mua lv thì giao zip gọi điện shop thì shop trả lời là vì báo giá nhầm trên shope nên phải đưa hàng khác  cấu hình báo ram gb nhưng thực tế là mb mặc dù chỉ giá k nhưng ntn mất uy tín  ,1
6050, máy  không sạc được chỉ chạy được khi bỏ bin thôi ,1
6051,  chất lượng sản phẩm tuyệt vời  rất đáng tiền thời gian giao hàng rất nhanh   đang sử dụng cho mẹ luon nè hihi ,0
6052, mua  tuan trc  nay giam gia gan k  đùa à                     ,1
6053, không mua là tiếc  sản phẩm rất đẹp chắc chân nữa chứ hihi  ,0
6054,  chất lượng sản phẩm tuyệt vời  shop phục vụ rất tốt ưng đồ của shop ,0
6055, khăn hơi mỏng   đc đựng rmtrong túi rất xjnh ,0
6056, shop bán hàng  không có tâm chỉ cốt bán được hàng  hỏi size trước khi đặt hàng nói có khách mới đặt mà gửi size quá lớn  bé kg gửi size  sao mặc   chưa bao giờ đánh giá   cho shop nào nhưng  không thể chấp nhận kiểu làm ăn này được  chẳng lẽ trả hàng shop   ,1
6057, tôi không phải là công chúa cuốn sách này làm mình ấn tượng ngay vì bìa sách đẹp thật đấy vì mình đã đọc rất nhiều truyện của tác giả kiưi và thấy rất hay rất thích nên đã tìm mua quyển này luôn từ lâu rồi  nhưng với cuốn truyện này thì tác giả kiưi thực sự có làm mình  hơi thất vọng  cốt truyện cũ quá thiếu thực tế nhiều mà tình tiết thì gượng ép không tự nhiên  nếu chấm diểm mình cho    cái này thì chỉ cho mấy em  mới chập chững đọc truyện tình cảm thôi  ,1
6059,  chất lượng sản phẩm tuyệt vời   m  không vật cản  test sped mgbs nói chung là quá ok trong tầm giá rồi  ,0
6060,  chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém  k tự động nảy lên chế độ ủ nóng có ngày cháy  ,1
6061, tắm thơm thơm mịn và giữ ẩm  trắng thì mình  không quan tâm lắm hehe  bên giao hàng nhanh do đang có chương trình khuyến mãi nên hơi lâu  chút nhưng có nhắn đt cho mình trc là hàng đã về kho và nếu mình cần hỗ trợ gì cứ liên lạc ạ   ,0
6063, không bằng pin rin nhưng vẫn sài tốt so với tầm giá cảm ơn shop  ,0
6064,  chất lượng sản phẩm tuyệt vời  giao hàng nhanh tuy nhiên hình thì có phím nổi nhưng hàng thiệc thì đen ful ,0
6065, rất ưng tắm xong thấy mướt da   lấy sữa trà xanh  đóng hàng cẩn thận   ,0
6066, đưa nhầm size to  giày hơi cứng ,1
6067, vai mem nhung hoi mong   ,0
6068, hang dep be mac rat vua ung y lam ,0
6069, bánh rất ngon ngon nhất là báng quy trứng muối ,0
6070, mua heo gia bo ma giao ga gia bo chac luong thi wa te vua nhao vua nhyen nhin giong nhu cut da vay do wa ta ,1
6071,  đóng gói sản phẩm rất kém  ung ho nhiều don  giao bịch thu  rạch   k cau xl  thai do qua kem  kêu bô thường roi chan  không  vây ly do la j  lo mua ung ho roi nen cho s   qua xung dang  minh đạt nhug đon nay truoc khi b vo noi xâu minh ,1
6072, bìa sách khá bẩn nhiều vết hằn trên bìa và khá bẩn ở các góc mép như sách cũ và không được bảo quản vậy  ngoài ra bìa in sách mực bị bẩn hay sao đó mà có rất nhiều chấm mực to nhỏ khắp bìa  ,1
6073,  đóng gói sản phẩm rất chắc chắn  thời gian giao hàng rất nhanh   ,0
6074, giày chất lượng ổn nhưng shop lập combo cho mình mà không nhét trả lại tiền thừa khi trước đấy mình đã bảo nhét khi lập combo nhắn tin hỏi shop còn không rep  vì vậy mình cho shop   ,1
6075, đồ đẹp giao hàng nhanh  ,0
6076, mình là người cực kỳ khó tính trong mua hàng luôn ấy nhé  tham khảo khắp nơi rồi đó so sánh từng tí một quyết định mua của shop hnay nhận đc vali này rất ưng nhìn “sang xịn mịn” 😎 gặp trục trặc trong giao hàng nhưng đc shop giải quyết rất nhanh và chăm sóc khách hàng rất tuyệt  đc tặng quà nữa ❤️ ,0
6077, em mua  cục phát wifi tại shop không hiểu sao  cái gắn sim vietnamobile phát wifi dùng rất tốt  còn cái kia gắn sim vietnamobile vào phát  hồi thì lại mất tín hiệu g đổi sang sim mobifone thì lại phát bình thường  ,0
6078,  chất lượng sản phẩm tốt  đế đẹp nhưng quai không bền  dép  không giống với video ở vài chi tiết  shop ib từ đầu đến cuối  không rep hên là  không có vấn đề gì  đóng gói sản phẩm rất đẹp và chắc chắn ,0
6079,  chất lượng sản phẩm tuyệt vời dep ,0
6080, đáng yêu quá   giao hàng nhanh nữa ạ ,0
6081, tôi đặt mua hàng từ ngày    thanh toán tiền rồi  trạng thái sẵn sàng giao hàng mà đến giờ im luôn là sao  please check   đơn hàng của tôi  sđt   hôm qua tôi gọi lại thì nói là không hủy được trên web   chỉ hủy khi trả hàng   tiền thì báo sẽ hoàn sau   tuần vậy là sao ta   ,1
6082,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh giày đẹp ổn lắm xứng đáng như mong đời  ,0
6083, sổ đẹp  dễ thương  màu giấy đẹp ,0
6084, ốp bị vỡ có đổi hay hoàn tiền đươc không shop  ,1
6085, mở hết âm lượng mà vẫn nghe nhỏ xíu ,1
6086, thời gian giao hàng hơi chậm  chất lượng sp cũng dc ,0
6087, hàng đóng gói kĩ càng  chắc chắn   sản phẩm dùng rất thích lun   rất đáng tiền nữa  ,0
6088,  chất lượng sản phẩm ok giao hàng nhanh ,0
6089, ưu điểm   một gói mặt nạ dùng được khoảng   lần  chi phí thấp    khoảng   sau khi đắp rửa lại bằng nước lạnh là sạch  nhược điểm  tác dụng không rõ rệt   sau khi rửa sạch mặt  da mặt sáng lên một chút nhưng khoảng sau  phút lại trở về như ban đầu    không có tác dụng se nhỏ lỗ chân lông và giảm mụn đầu đen  ,1
6090,  chất lượng sản phẩm tuyệt vời gái lại rẻ  cảm ơn shop ,0
6091, cám ơn shop  shop làm tốt lắm như đã trao đổi hàng đẹp và uy tín  sẽ ủng hộ shop lâu dài mong rằng shope sẽ có nhiều shop uy tín và chất lượng như vậy ,0
6092, nhận được đơn hàng nhanh shop dễ thương dùng tốt hơn với giá tiền cảm ơn shop   ,0
6093,  thiết kế của obi nhìn nổi bật thật  trông nổi hơn hẳn mấy con còn lại   ,0
6094, quá đẹp cho giá tiền như vậy  ,0
6095, chất lượng sản phẩm tuyệt vời  của mình k có đĩa cd   thời gian giao hàng rất nhanh ,0
6096,  trước mình có con casio tầm k đeo  năm  không phải thay pin  đi bơi vô tư  dùng khéo còn thoải mái hơn con watch này   ,1
6098,   thơm lắm ạ  sài  tuần là thấy hồng rõ rệt mà bệt môi quá hơi khó chịu nhưng thơm phức  chất lượng sản phẩm tuyệt vời ,0
6099, hài lòng vs sách nhận được ,0
6101, mẫu nhỏ hơn so với chi tiết quảng cáo nhưng chất liệu ok ,1
6102, san pham  không co trang saphia nhu quang cao  chất lượng sản phẩm rất kém ,1
6103, nước mắm tysu bán rất ngon và sạch  mọi người hãy mua dùng để cảm nhận sự tuyệt vời của nó nhé    ,0
6104,  thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  shiper rất nhiệt tình  ,0
6105,  chất lượng sản phẩm tuyệt vờichất lượng sản phẩm tuyệt vời nhưng hộp hơi móp méo chắc là do vận chuyển  ,0
6106, nhanh chóng và tiện lợi ,0
6107, vải chất đẹp giao đúng mẫu  đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh rất đáng tiền ,0
6108, bếp nấu mà bếp bốc khói chất lượng sản phẩm rất kém  nấu nước sôi còn không được   ,1
6109, sản phẩm rất tệ vòng bi thì rơ như răng ông lão đầu kẹp khoan thì nghiêng hẳn sang một bên làm sao mà kẹp đúng tâm của khoan được  mai mốt có ship hàng cho khách thì nhớ kiểm tra lại hàng hóa cho cẩn thận nha  ,1
6110, giao hàng nhanh   bình đựng đẹp    nhưng có mấy gói bị tét miệng bị đổ ra ngoài còn lại thì god ,1
6111, màu thì mình không thích lắm nhưng vẫn đánh giá  sao vì chủ shop dễ thương quá trời đất  ,0
6112, cuốn sách quá mỏng và lượng kiến thức quá ít  thật sự thất vọng khi cầm quyển sách trên taytuy nhiên vẫn rất hài lòng về độ phục vụ của tiki  ,1
6113, đã đặt  lần  một lần đặt thanh ram  lần đặt chip tất cả đều sài oke và còn mới toanh có khi chip  không có xước dăm nữa cơ rất oke shop test hàng trc khi giao bình luận của mình  không mang tính chất quảng cáo nhé ,0
6114,  đóng gói sản phẩm đẹp nhưng mà làm đổ dọn mắc mệt 😂 bán hàng có tâm giải đáp thắc mắc của khách nhanh 👍🏻👍🏻 chất lượng ok ,0
6117,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  kem rất mịn và  không bết rít  mình rất thích nếu xài hiệu quả mình sẽ ủng hộ shop dài dài  ,0
6118, như cặc hàng thì cũ ,1
6119, hơi nước rất mạnh  rất nóng   ủi nhanh và thẳng   giá rẻ chất lượng tốt ạ 💋💋 thời gian giao hàng rất nhanh ,0
6120, không thấy chữ kí của sơn tùng ở trong sách gì cả  ,1
6121,  đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt sản phẩm y hình ,0
6122,  chất lượng sản phẩm tu đóng gói sản phẩm rất đẹp và chắ ,0
6123, hàng kém chất lượng gọi điện nghe nhiều tiếng hú khó chịu bỏ sọt rác phí tiền ,1
6124, nhìn giống hàng chơi e bé ,1
6125, shop gửi không đúng size      lại bỏ xó và đi mua thêm đôi dép mới  ,1
6126, khá dày  bé mặc cực kỳ dễ thương và ấm  ,0
6127, váy đẹp  nhưng mỗi váy mỗi loại vải hả shop   nhưng dù sao m cũng ưng í  chỉ có điều shop gửi mà  váy màu đen tối rồi  chỉ có  váy sọc sáng thôi   ,0
6128, giạt qua mấy nước là bị thu nhỏ lại   không hài lòng ,1
6129, dán kính k đúng mẫu bỏ luôn k sài đc  ,1
6130,  thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời  rất ổn ạ ,0
6132, bàn phím  màu    màu cũng không có  không hề có đèn phía dưới phím luôn ấy  quảng cáo cho lắm vào  thất vọng chuột dùng  ngày thì hỏng   ,1
